yyyy/mmdd(or -ddd)/hh.h):2008/1201/ 0.0LT  geog Lat/Long/Alt=-25.0/ 125.0/ 300.0

NeQuick is used for topside Ne profile
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
Shubin2015model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2= 215695.8   NmF1=      0.0   NmE=   1656.6
Peak Heights/km:     hmF2=   291.82   hmF1=     0.00   hmE=   110.00

Solar Zenith Angle/degree                             132.9
Dip (Magnetic Inclination)/degree                     -57.90
Modip (Modified Dip)/degree                           -46.71
Solar Sunspot Number (12-months running mean) Rz12      1.7           
Ionospheric-Effective Solar Index IG12                 -9.4           
Solar radio flux F10.7 (daily)                         66.2           
Solar radio flux F10.7 (81-day average)                67.0           

TEC [1.E16 m-2] is obtained by numerical integration in 1km steps
  from 50 to 2000.0 km. t is the percentage of TEC above the F peak.

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
 610.0   27962  0.130   688   973   987 714  49 232   6   0   0  -1   5.1  78
 615.0   27170  0.126   688   973   999 706  49 239   6   0   0  -1   5.1  78
 620.0   26409  0.122   688   974  1011 699  49 246   6   0   0  -1   5.1  78
 625.0   25677  0.119   688   974  1022 691  49 253   6   0   0  -1   5.1  78
 630.0   24973  0.116   688   975  1034 683  50 260   7   0   0  -1   5.1  78
 635.0   24295  0.113   688   975  1045 676  50 268   7   0   0  -1   5.1  78
 640.0   23643  0.110   688   976  1057 668  50 275   7   0   0  -1   5.1  78
 645.0   23015  0.107   688   976  1069 660  50 283   7   0   0  -1   5.1  78
 650.0   22410  0.104   688   977  1080 652  51 290   8   0   0  -1   5.1  78
 655.0   21827  0.101   688   977  1092 644  51 298   8   0   0  -1   5.1  78
 660.0   21265  0.099   688   977  1104 635  51 306   8   0   0  -1   5.1  78
 665.0   20723  0.096   688   978  1115 627  51 314   8   0   0  -1   5.1  78
 670.0   20200  0.094   688   978  1127 619  51 322   9   0   0  -1   5.1  78
 675.0   19696  0.091   688   979  1139 610  51 330   9   0   0  -1   5.1  78
 680.0   19210  0.089   688   979  1150 601  51 338   9   0   0  -1   5.1  78
 685.0   18740  0.087   688   980  1162 592  51 347  10   0   0  -1   5.1  78
 690.0   18287  0.085   688   980  1173 583  51 355  10   0   0  -1   5.1  78
 695.0   17849  0.083   688   981  1185 574  52 364  10   0   0  -1   5.1  78
 700.0   17426  0.081   688   981  1197 564  52 373  11   0   0  -1   5.1  78
 705.0   17018  0.079   688   982  1208 555  52 383  11   0   0  -1   5.1  78
 710.0   16622  0.077   688   982  1220 545  52 393  11   0   0  -1   5.1  78
 715.0   16240  0.075   688   983  1232 534  52 403  12   0   0  -1   5.1  78
 720.0   15871  0.074   688   983  1243 524  52 413  12   0   0  -1   5.1  78
 725.0   15513  0.072   688   984  1255 513  52 424  12   0   0  -1   5.1  78
 730.0   15167  0.070   688   984  1267 501  51 435  13   0   0  -1   5.1  78
 735.0   14833  0.069   688   985  1278 489  51 446  13   0   0  -1   5.1  78
 740.0   14508  0.067   688   985  1290 477  51 458  14   0   0  -1   5.1  78
 745.0   14194  0.066   688   986  1301 464  51 471  14   0   0  -1   5.1  78
